request_id,queueing
180986005,980
180986700,1346
181223702,5539
181226579,731
181394984,804
181415962,4015
181533352,626
181624772,806
181626641,731
181690949,943
181863949,2096
182054814,754
182093738,4848
182216335,553
182503094,698
182527406,3032
182676766,747
182810842,16981
182938396,1593
183109278,1270
183226939,864
183229756,3190
183230996,12866
183242842,1035
183386898,764
183414304,2739
183419938,831
183546973,5586
183650775,889
183677768,3673
183726522,1418
183805689,10087
183808250,874
183812806,17349
183960969,677
183969571,692
183985291,6640
184173030,13634
184303978,16803
184306007,3211
184462153,6697
184484659,774
184687990,852
184693629,752
184785743,6669
184807437,669
184824893,730
184896716,755
184928686,2642
185078605,5720
185112800,4441
185122054,7926
185142886,6921
185185807,2754
185285058,14163
185296072,835
185321622,11415
185324304,9245
185371325,5113
185691397,796
185841644,26873
186112173,12726
186168285,7604
186415231,632
186603555,612
186645586,13421
186648391,966
186706369,912
186795623,13406
186831778,3118
186996286,4315
187027262,1015
187048788,1589
187059668,5575
187118710,705
187178594,6579
187215742,1018
187242418,8756
187540313,4258
187555029,3620
187657039,5644
187697945,6534
187705069,18419
187920335,1660
187926222,672
187951350,7741
188141185,704
188320324,735
188354863,10053
188366965,13341
188559443,7519
188641725,13795
188700274,8831
188761737,16144
188949599,14681
189038300,1857
189130070,5637
189220114,1131
189221643,11608
189354542,5105
189420672,16761
189615491,818
189668125,11672
189764429,5345
189809044,638
189828472,971
190084695,5653
190088728,1211
190120986,907
190185406,8607
190266457,3267
190349400,665
190406091,2737
190586672,16780
190773883,627
190857257,22185
190926869,1898
191141172,6511
191261299,6459
191300371,12393
191301407,3993
191308614,5468
191391834,4312
191392693,1122
191496113,21652
191523231,2291
191544607,882
191590158,797
191612026,6145
191627155,22902
191773181,691
191784565,3428
191878201,590
191891549,865
191975767,5458
192330389,18411
192331483,5896
192334450,3446
192452147,11784
192538473,698
192616689,539
192773933,11649
192952326,1006
192994594,17436
193032636,5252
193053270,712
193063658,2297
193161446,9430
193228823,6967
193259694,2638
193304752,832
193428211,809
193451698,863
193492007,4376
193551648,16848
193587292,2464
193605723,713
193835378,3965
193864122,1071
194014422,4401
194316835,548
194318622,7951
194369326,9367
194402026,4853
194520135,8073
194735163,877
194758813,797
194832117,5928
194864312,4140
194875598,9608
194885420,813
194997070,16836
195011293,1522
195060156,4287
195066771,39641
195176384,4974
195193656,7838
195254981,3464
195281885,12353
195286311,4975
195302391,750
195343166,9025
195350449,741
195374997,7737
195385042,3811
195421599,6614
195461706,811
195539944,3774
195550147,5033
195633638,8132
196244600,1310
196244633,12015
196411021,683
196415333,8746
196422954,3082
196437690,771
196532087,3618
196618959,4820
196661745,2269
196852121,7139
196984002,1177
197062590,1015
197125191,10736
197275410,3586
197313784,16613
197405029,5684
197407334,18943
197448583,825
197592475,940
197870181,680
197905841,653
197974578,981
198126710,701
198228855,725
198244994,713
198292338,11117
198305266,4107
198397517,945
198406946,4068
198509581,859
198520809,854
198705310,7612
198754720,931
199087797,790
199241509,1042
199319217,4246
199527131,31921
199530234,5268
199869005,2286
199990931,3872
200219176,13646
200238988,1572
200304735,14962
200337186,803
200434982,774
200447841,5965
200473723,3311
200548059,7059
200650090,750
200751170,11800
200889588,20306
201024540,782
201134405,735
201135925,16394
201179839,6382
201187578,703
201207528,3190
201293458,15897
201614185,8105
201634993,1351
202088880,736
202091663,734
202137254,10951
202197183,679
202200770,24047
202246445,658
202334444,869
202344015,5379
202419700,673
202443392,5540
202479471,654
202760263,572
202844387,691
202959180,755
202986106,1085
203258540,8487
203259964,2438
203310026,851
203414373,712
203416957,703
203501235,3767
203534149,2578
203551414,722
203593640,3089
203623236,1738
203716441,13159
203773035,756
203786226,8658
203953514,7740
204013956,709
204270453,637
204288805,10280
204320898,980
204414408,6928
204436995,803
204467557,717
204487564,2097
204518045,13768
204707048,9014
204766600,3013
204783054,2886
204984637,813
205013380,682
205056914,2982
205085338,713
205242952,1194
205284252,4264
205335574,15013
205339861,2892
205421248,809
205594660,4933
205597904,887
205621979,7085
205625883,10385
205756335,552
205781582,5675
205837643,4072
205874927,1664
205880952,617
205958981,9823
206016419,1506
206081877,508
206223919,1100
206284373,1012
206374704,893
206391602,660
206414465,723
206456345,649
206493044,3323
206496022,695
206641404,10172
206751479,1082
206846931,10872
207006194,3539
207006236,1919
207051211,6652
207051642,9059
207087618,635
207175247,4525
207352452,660
207376911,848
207379310,5829
207401516,15348
207423642,4420
207581352,1560
207687073,927
207740359,790
207865528,633
207950500,770
208023179,787
208186237,1008
208242517,781
208264833,1680
208307187,8229
208395891,18966
208497238,16331
208538734,709
208631542,747
208701919,27121
208776176,686
208796798,14406
208808567,1641
208958806,702
209037934,712
209048556,878
209178893,12275
209213397,725
209240426,7308
209355982,30464
209443957,615
209640338,16305
209672048,2100
209767158,1908
209844042,516
209875443,11896
209974185,8407
209995489,6842
210043826,786
210108893,4069
210133888,13360
210255182,721
210284150,3909
210381338,792
210527792,705
210535477,1079
210582905,896
210678075,803
210752770,4204
210759258,5963
210760403,689
210822446,982
210847976,1392
211059629,7548
211090302,4176
211159768,851
211175617,818
211296963,7563
211500700,744
211551361,754
211745804,943
211754806,9451
211791340,12496
211914482,727
212020049,9104
212023026,920
212162020,1313
212233355,756
212300094,4490
212320680,4932
212435190,649
212518342,1092
212557092,11822
212582434,711
212707765,987
212796371,26725
212813604,800
212816522,8397
212918241,960
212993329,6017
213022493,6620
213095289,627
213249797,6542
213352704,5129
213437583,12600
213549969,12603
213740202,680
213752035,863
213784839,11016
213820483,3595
213886210,4431
213995144,6955
213999410,13625
214051876,5623
214059938,14308
214097273,7924
214172914,618
214241693,732
214269286,16472
214469470,9605
214817688,7131
214882857,643
214923759,712
215128498,1102
215229032,589
215263529,1277
215334503,769
215340524,8147
215360982,2425
215657302,1080
215672965,880
215685957,13003
215727140,14415
215746257,532
215748528,737
215909611,5157
215927406,11865
215928903,943
215951139,747
215972344,1086
216136616,6253
216185097,11294
216244086,7025
216294829,5778
216380922,2366
216432736,7329
216559041,1618
216594082,16796
216638124,928
216675152,8742
216821342,13899
216905831,26788
217088068,2319
217094196,13681
217094802,8061
217297196,29762
217365334,816
217470606,3031
217478833,808
217536189,681
217577218,948
217615781,2005
217655602,689
217666705,16840
217674571,762
217736985,983
217744543,6100
217781543,10929
217784353,4542
217798755,6650
217800724,849
217846248,7399
217867327,766
218003104,2203
218006274,1672
218016638,1636
218234799,729
218339269,16955
218351007,906
218402844,14704
218529577,755
218581628,31730
218718338,4123
218809821,5390
218908390,758
219061946,875
219256964,8552
219346418,727
219384537,837
219464995,1138
219474119,888
219490059,5999
219498279,750
219620221,1361
219734590,924
219735446,657
219808476,9997
219844429,757
220014416,2279
220121148,1460
220173102,1261
220290989,26061
220306257,1885
220948723,12074
220986103,1157
221041522,626
221067044,5596
221151838,8234
221159149,1093
221369540,16451
221396733,690
221459951,4849
221490493,934
221526491,4123
221548959,1070
221571076,675
221627496,1165
221752454,12802
221772825,3514
221818197,771
221942181,794
222117427,884
222276348,638
222302444,1027
222346923,2931
222347708,9620
222376842,10130
222404973,4963
222548065,16872
222919018,16949
222988463,7383
223076388,748
223124076,860
223169518,3782
223294728,1279
223300961,19667
223339528,711
223349039,963
223393829,17635
223449712,3123
223519499,31072
223601538,8942
223821744,1354
223824305,679
223843048,719
223864477,507
223924035,993
223939176,15403
223949865,4823
224055062,717
224060479,6008
224115842,5845
224164172,857
224266746,644
224352035,980
224533205,14162
224540029,4008
224574202,2648
224576600,7424
224590031,6942
224780144,7200
224837793,738
224858319,751
224914232,16784
224934118,15408
224977269,1046
225047891,7880
225152363,6667
225156095,1026
225156392,49143
225178657,1089
225217532,1004
225275142,1064
225281902,7204
225395239,676
225522592,12915
225530043,488
225650790,6799
225826689,1331
225838825,48785
225949106,2901
226038661,24924
226105336,659
226251980,8382
226297115,3606
226313822,662
226528605,785
226654337,16446
226713128,2626
227339502,642
227341509,11486
227413563,650
227442984,6074
227628824,19705
227719794,808
227800573,770
227839609,666
227887967,1145
227899555,16704
228602531,683
228711378,19030
228783920,11265
228805194,23145
228884072,904
228939414,14087
228941515,3406
228946600,758
229233312,795
229309261,790
229357112,2499
229634074,796
229673314,834
229723259,879
229798807,717
230036253,737
230158256,1273
230202069,6100
230228218,1122
230243121,6860
230335955,3334
230342920,1291
230357441,14896
230381216,44398
230385910,683
230466590,868
230480552,695
230598295,2630
230598399,4111
230670936,790
230689026,994
230743442,1809
230836807,5706
231069016,4365
231326943,16004
231489791,2665
231508407,3811
231646735,585
231685965,1073
231801523,793
231837028,6043
231989519,15916
231994849,720
232061606,8461
232083401,16578
232441730,1300
232692202,926
233013020,4579
233173995,2436
233183937,1214
233231842,2783
233323022,739
233341454,16269
233374970,9030
233501138,3444
233540974,25223
233604865,16986
233694605,637
233855231,916
233856496,848
233883258,2085
233896679,5678
233977612,712
234445808,784
234453234,940
234532590,13530
234764685,1838
234841473,1687
234961547,21030
235076598,1421
235191752,979
235302614,13540
235698405,3395
235799341,1866
235866404,749
235955460,5746
236025841,9201
236051411,3544
236108526,1446
236122327,1055
236233181,4238
236625514,23492
236641237,3408
236653306,32730
236699210,5774
236760538,1749
236834488,20178
236979652,757
237357324,6076
237461819,10848
237513612,812
237711879,1436
237887017,631
238011758,645
238026876,2387
238047881,15407
238142484,819
238491729,1106
238540758,16612
238799534,2831
238813332,710
239101394,729
239114823,1056
239148340,3321
239163121,6865
239256089,6645
239385666,797
239421977,1078
239456536,6783
239485160,5785
239583982,6001
239606390,1232
239681478,720
239720714,905
239901816,700
239901916,6706
239922706,7233
239941477,3022
240060316,944
240119729,1949
240215500,2217
240291357,22611
240406354,15248
240469461,4855
240553167,9117
240639930,855
240657246,6646
240719622,4862
240747494,1034
240857861,2568
240971867,760
241020656,11084
241095379,9836
241105496,894
241174651,705
241283910,1149
241346657,681
241500191,1174
241577721,9089
241589046,4714
241714662,15736
241739516,14673
241743829,14340
241799435,2250
241842954,10867
241871261,11752
241878055,9554
241941824,7269
241944109,2218
241978543,4049
242111575,8742
242274397,4161
242367636,8869
242526581,11720
242551692,1661
242588152,1112
242599474,6591
242678928,17901
242726951,1027
242782790,8000
242883573,3903
242973486,14889
243099360,1035
243315935,16461
243537718,722
243550172,915
243668433,1998
243874791,6833
244013738,5724
244244422,10719
244296259,6232
244447796,11196
244460155,16846
244478951,1530
244675480,970
244798931,5720
244808226,1457
244903033,719
245073433,840
245191895,599
245348434,5400
245356603,1732
245444921,16658
245554161,9388
245630244,8170
245643059,888
245703843,731
245787341,694
245815991,7245
245816644,976
246032427,1706
246218837,1037
246275141,2513
246310945,5653
246479886,2576
246562555,1082
246657326,5001
246678534,1026
246751332,1335
246819548,750
246909431,10129
246917487,672
247013030,664
247207781,852
247212102,5796
247248000,7965
247268867,4278
247287916,685
247328151,7698
247351430,2598
247370419,706
247511635,747
247555028,702
247582924,1254
247669542,44920
247683264,967
247788355,652
247943599,7542
248010602,6193
248078887,12654
248088268,1172
248405877,3275
248443659,1310
248601819,17166
248712594,4285
248796567,1288
248839670,4139
249060704,794
249087282,5124
249192471,974
249264827,8059
249571327,3336
249712522,3467
249788193,771
249879299,1273
249936969,668
249983044,17460
250185984,3925
250230553,3796
250250094,9111
250379095,815
250470031,5704
250553676,740
250566612,945
250943779,1482
251136141,1247
251224114,786
251439136,2021
251499181,2338
251531542,12352
251532379,1309
251850342,2263
251965056,13549
252018436,756
252068868,925
252142299,32156
252268661,1200
252364409,4753
252393634,3012
252428448,1930
252582417,903
252587930,742
252721777,14683
252815805,1143
252826470,16682
253179823,1278
253200372,2017
253234435,1125
253237948,2446
253329450,5005
253356691,689
253406974,7869
253473208,17753
253562478,1132
253577468,2802
253593354,11255
253645907,712
253656988,15336
253804212,10426
253809358,3695
253969055,16549
254026845,923
254034114,1009
254054676,2717
254111913,1001
254259029,984
254309569,11712
254344742,854
254397368,4968
254454526,795
254680887,31388
254759512,7135
254819937,1396
254838419,1175
254842359,678
254946919,15524
254967166,679
254972178,22700
255160991,665
255213145,1139
255303416,672
255419593,10358
255903744,826
256094533,6379
256117444,913
256142356,1366
256259692,15404
256275797,875
256420633,890
256539441,1287
256554105,23499
256759424,1049
256784706,1038
256929997,10220
257143549,1697
257177522,7820
257393913,969
257551294,796
257573398,1880
257700982,754
257885994,752
257898567,1384
257912912,3319
258072151,5380
258171549,3127
258411289,829
258547467,9924
258548117,4127
258600731,8647
258663469,1096
258695631,2778
258783835,855
258829011,21828
258869779,986
259177537,1085
259196123,10022
259316401,807
259335131,844
259432773,9004
259472056,749
259607257,3956
259686375,3714
259744544,13649
259797157,675
259837075,545
259844207,1078
259922269,804
259952114,10375
260142130,2868
260269423,732
260410207,15815
260516770,6826
260580410,16874
260662825,589
260695346,25702
260748247,727
260767726,713
260967239,671
261041366,10301
261281020,736
261282127,12363
261430540,631
261440992,14263
261446827,853
261548399,11596
261595109,3906
261605031,5811
261703063,1139
261803658,894
262010955,8949
262108623,1015
262160244,819
262221571,1041
262299217,3777
262329906,16798
262356634,771
262491767,12875
262519483,778
262557919,785
262759178,3071
262991119,662
263193976,18510
263255869,894
263449865,4147
263495862,1287
263563852,6097
263647940,1216
263852885,7088
263894573,19158
263993098,754
264123186,3723
264142808,846
264308594,5457
264435443,1006
264436534,4764
264465550,530
264528815,2120
264536406,8061
264553885,37439
264660722,7047
264675677,779
264706898,16671
264708162,5538
264712258,14230
264812881,825
264824841,7466
264901568,1009
265046738,6964
265065919,686
265070386,4133
265098692,13717
265470017,890
265568716,4262
265638042,805
265679676,705
265882266,821
265934380,8997
266003543,4804
266095605,17716
266189586,2002
266252601,13696
266510511,5915
266515603,17057
266517173,703
266734694,856
266808530,2004
266897630,972
266898433,8102
267074098,568
267261745,899
267293278,882
267361955,2839
267472482,759
267514765,736
267541018,1232
267729264,11582
267796523,650
267879796,781
268020743,2450
268096699,931
268440402,18308
268461460,24748
268471426,1398
268573100,848
268601838,8310
268659249,787
268773907,8533
268783613,690
268992163,617
269011995,611
269135386,1576
269143396,3694
269183225,860
269218194,12120
269400013,955
269435323,705
269474141,741
269505905,11556
269633341,789
269673078,828
269679581,9465
269756805,995
269757384,1977
269761940,3029
270004444,1005
270198876,911
270263159,900
270263999,3114
270271187,1813
270362630,7552
270396436,9899
270567324,706
270607132,666
270637836,15169
270738811,813
270837192,755
270903762,7998
270907004,8798
270973185,1683
271172366,8565
271196041,16839
271295872,10763
271477601,1305
271543270,1186
271588642,698
271608141,762
271667930,773
271676886,974
271693353,694
271696534,20532
271843242,8033
271917932,23729
271922603,748
272108703,8093
272445982,717
272607563,9032
272651101,4508
272819089,2603
272821611,1112
272835948,9835
272900013,3020
272991241,719
273451540,3522
273487172,5949
273544433,11942
273562258,794
273685904,2476
273704296,2039
274098708,814
274111929,530
274135529,49266
274153245,5497
274186725,10993
274396719,887
274410340,9083
274436092,935
274745041,580
274829863,25982
274958044,923
275099587,717
275111202,12135
275177310,3118
275241520,3016
275269537,12508
275458905,15469
275633840,618
275660121,4907
275677144,7604
275734421,3434
275737641,1688
275771850,14096
275909234,678
275964493,807
276075733,700
276286595,906
276637915,10405
276672947,742
276706713,1015
276798169,704
276935929,738
277006925,2740
277179068,5101
277326794,2136
277524012,1229
277596198,795
277640894,14926
277660659,12672
277682891,1169
277778853,712
277820013,4205
277907495,16601
278013927,962
278023319,944
278144392,5649
278156252,8727
278244475,1517
278248035,8716
278316069,1778
278574584,9514
278728817,8902
278849934,797
278869571,886
278886513,900
278993150,44703
279034526,4904
279044978,734
279373776,810
279451537,17174
279483675,673
279719750,661
279901428,1421
279939197,858
280217130,640
280240822,3262
280436084,7787
280451413,9601
280649068,7097
280822553,12464
280842302,659
280925577,2042
280938473,1075
281050839,666
281073819,8067
281117683,6664
281162352,702
281180210,2817
281360251,689
281581363,705
281747936,715
281773277,1028
281834149,11356
281836831,1067
282037179,12318
282085821,6620
282199994,1684
282385433,649
282475983,4018
282488906,650
282699541,869
282824859,957
282898292,1192
282958626,11204
283263568,698
283279838,7921
283404493,3690
283600117,749
283626468,1668
283891679,839
283895460,6075
283968249,16572
284237406,993
284254779,782
284272982,725
284281156,670
284285864,698
284391235,667
284416568,8000
284481399,10356
284487912,784
284605132,2412
284796869,813
284797342,722
284808977,809
284815202,1375
284828266,10292
284909143,752
284976578,607
284987728,2454
285183213,673
285248227,4193
285253700,7311
285693476,4250
285726595,21023
285751196,9586
285770053,31308
285825173,702
285852979,7519
285865345,855
285874789,440
285931876,784
285934667,824
285967006,1026
286048207,14704
286265693,3578
286374664,1335
286527666,2631
286605035,5178
286772457,11545
286804227,15234
286839771,1013
286841298,646
286967699,2562
287047603,37128
287061812,923
287273922,17236
287292114,5007
287353679,11791
287511422,6093
287559729,49137
287607157,8684
287848610,754
287924848,2821
287956832,733
287997746,776
288143990,771
288211223,6587
288236281,2758
288364326,1370
288370468,11545
288573474,687
288573629,12088
288618721,11549
288799834,676
288971896,9153
289042833,907
289114938,1325
289218736,710
289706444,499
289737150,921
289857435,796
290228019,17252
290264106,32022
290280225,1106
290284322,678
290406870,692
290416944,3641
290524932,939
290596975,753
290603555,3026
290716758,655
290740410,11845
290801629,687
291016006,980
291212633,704
291336864,800
291418966,811
291626313,514
291703601,626
291712118,12250
291764999,860
292109060,3779
292125828,639
292183370,2458
292195795,7113
292229440,2894
292382488,900
292455637,2533
292466274,886
292509457,680
292551105,6081
292603459,603
292669801,11982
292690031,1726
292787521,3235
292929532,907
293213299,16670
293243732,1103
293247817,7309
293331855,5802
293496051,8348
293641089,761
293698998,917
293794072,730
293827444,817
293950819,823
294077644,7670
294296243,977
294434323,8710
294466137,827
294473476,17386
294699823,548
294771679,727
294835104,14688
294891049,11244
295042635,8867
295125675,7418
295126887,8367
295491313,1064
295606731,7649
295718833,6484
295776045,4520
295816938,843
295845071,918
295873998,1422
295906035,2161
296048109,745
296092490,1796
296097121,1224
296145708,1379
296246344,2065
296269816,1188
296269836,14239
296468735,3939
296554590,795
296670983,10823
296792588,1074
296893957,1023
296943499,1372
296957261,8794
296976550,4894
296998708,11379
297067372,4739
297089102,893
297117445,17488
297148294,3655
297206095,4335
297388002,760
297480143,718
297481790,53100
297604345,23423
297933477,707
297941412,3910
297950205,7530
298046271,711
298046302,16537
298086156,694
298255461,588
298344404,837
298595077,13671
298599136,692
298790311,985
298818792,787
298853049,1370
298893676,11547
298925534,9578
299243748,705
299326783,3491
299355948,16802
299531110,714
299718383,660
299837808,1150
299955991,1913
300206318,886
300264279,3581
300273931,2065
300367143,678
300506900,6727
300596549,1011
300656594,685
300661512,4186
300737271,793
300771758,5133
300816270,1641
300875354,746
300974516,3746
301598884,5637
301614796,59502
301675838,3276
301727632,817
301764165,16574
301829778,543
301886972,789
302047397,725
302235685,1228
302239526,744
302352914,832
302414331,4071
302480587,942
302713648,743
302745179,774
302763713,11591
302909797,5059
302917223,889
303066048,1200
303235077,858
303256772,9166
303293043,2348
303348084,16559
303350189,32907
303379324,1025
303614154,1916
303647631,880
303669627,16714
303893005,886
303965971,11214
303971343,982
304220612,1262
304312632,1220
304347237,697
304565398,1117
304621481,6162
304670260,995
304708675,539
304758136,995
304782389,22998
304823563,849
304843460,10386
304930512,1445
304973067,883
305207753,1222
305432099,17697
305532409,1652
305596047,15629
305901643,768
305907173,1007
305968448,711
306001355,16598
306029233,843
306032893,11259
306051874,10550
306103972,751
306169834,1028
306279504,728
306386047,1302
306410364,4764
306511051,929
306674305,7045
306730139,764
306734314,5735
306885581,8434
306925133,2564
307014840,1455
307115111,42219
307281633,7747
307287385,1318
307510121,1071
307525735,629
307559909,752
307595734,1100
307599213,1383
307645120,664
307727278,3876
307783184,15350
307904496,811
307904583,1817
308059383,6159
308060881,2370
308233743,699
308323326,6255
308334399,3303
308549295,1644
308597292,3399
308759754,685
308762644,4550
309031105,8842
309148388,5500
309151352,1155
309170308,849
309214078,1158
309275909,1225
309291668,820
309309374,824
309333092,728
309435359,698
309461845,2766
309477414,2833
309523827,2159
309642010,12639
309717618,12857
309752936,762
309964616,786
310035542,1083
310093573,11561
310100311,9950
310179489,864
310214196,822
310276657,9098
310465574,912
310683913,612
310736672,927
310749586,779
310793768,692
310940801,768
311040010,10085
311087580,1135
311217544,776
311305808,729
311367202,710
311500771,744
311553425,1037
311578471,2049
311590807,691
311711919,4947
311752142,1571
311778558,7403
311952318,6043
311972311,4651
312198096,2812
312220881,13746
312310575,10400
312384632,1108
312482918,5384
312606854,26106
312650459,13211
312689332,788
312706650,8862
312736512,773
312810870,962
312946251,515
313119639,656
313241870,6959
313266282,543
313302162,698
313354134,747
313439399,6499
313439798,6943
313502602,13850
313563658,722
313620882,10454
313655207,911
313778709,5926
313826073,1096
313930896,2612
314144166,9835
314260711,544
314306301,5228
314346610,3093
314362929,747
314470895,677
314536595,582
314546630,4783
314661548,734
314681388,5807
314713729,17097
314751941,4087
314790368,1195
314935817,752
315005771,1806
315123857,3401
315338911,4298
315420760,4135
315440769,29721
315561814,1529
315750875,955
315880606,6042
315881459,1349
316014123,1548
316093608,3799
316157243,913
316217366,1108
316383228,748
316418675,692
316488347,30556
316500068,2765
316543740,2135
316700487,623
316719813,671
316769540,1228
316877579,3273
316901908,769
316943466,11615
316979971,10607
317091465,682
317114152,12367
317134050,667
317161228,2760
317175871,1217
317199861,8494
317307039,14370
317432338,635
317499516,875
317502932,9220
317518546,2244
317627009,13715
317628836,9117
317658178,1077
317659540,5507
317884803,771
318003170,46044
318051658,5191
318081950,3494
318129406,8887
318224333,946
318347660,674
318433977,777
318442275,765
318517374,3700
318589660,2428
318590752,1502
318657252,666
318729676,740
318789891,17238
319002833,1029
319007760,5117
319069814,900
319250217,717
319381238,7824
319425717,936
319568372,3297
319730635,6360
319787673,5020
319815633,6825
319825665,5497
320017176,1428
320062091,6212
320241091,820
320255825,16332
320257147,2181
320300553,5217
320319411,7360
320319462,867
320470425,2679
320591069,4302
320707014,5945
320740620,955
320823066,3736
320875315,2005
320991148,2485
321100119,760
321130212,726
321449909,3767
321483399,739
321487994,2816
321516393,691
321530853,5808
321582464,2809
321734696,9267
321760768,713
321765024,736
321849063,691
321908353,721
321952942,13636
322011011,5891
322049502,681
322111959,998
322189867,759
322190609,826
322226841,661
322302560,10274
322314050,14146
322351560,698
322444626,16829
322759988,723
322779623,6466
322913622,5739
322965572,7328
323232479,650
323263689,16790
323422408,2224
323426386,795
323449838,4434
323613885,1506
323621506,10641
323694407,1823
323747052,2392
323760533,8092
323837662,16593
323880696,10533
323911502,807
324017521,29255
324063690,13408
324066444,10694
324075874,592
324216742,4040
324424116,891
324501606,799
324568039,2526
324744335,661
324798158,1169
324819717,823
324928921,13512
325014496,3230
325069138,736
325113578,7925
325142847,954
325247457,752
325257863,2187
325299878,456
325321064,9461
325376760,976
325516432,942
325527403,7245
325591733,828
325602565,8573
325666745,14224
325869313,777
326062507,779
326076988,12573
326144030,3033
326181005,692
326213305,6081
326280331,662
326472175,13394
326618255,608
326675541,919
326688878,733
326730950,748
326747660,8094
327007029,11885
327121978,6693
327169911,713
327316053,16944
327555981,769
327615428,6867
327833798,5215
327952412,791
327996087,956
328095682,895
328133171,5041
328138647,485
328164077,3752
328327677,940
328407047,7959
328477254,2600
328691161,7041
328707052,1264
328829953,589
328961645,6045
329015634,5209
329129769,1161
329138847,19579
329267156,6568
329481659,26419
329928562,788
329967593,1981
329972701,1837
330090127,13145
330243934,1069
330315079,8055
330351946,4720
330452840,768
330598897,12452
330691299,675
330707387,6231
330757113,2335
330923351,7470
331054265,1925
331204508,11608
331305084,1119
331307784,5789
331376674,780
331429066,16369
331462021,732
331463087,683
331699965,3037
331786461,1501
331830348,32072
331839940,1261
331856506,3065
331876002,7036
331953824,6763
331995204,1295
332044694,973
332173885,895
332300386,16466
332322356,1821
332333534,645
332354018,799
332361045,1280
332381057,3067
332386477,13310
332405846,16297
332461031,2935
332464162,748
332573964,1187
332717490,898
332826454,884
333079938,605
333110540,1267
333150829,9556
333211736,11506
333290689,875
333358314,1034
333477875,746
333497105,3501
333560766,658
333694466,5219
334040639,5958
334161966,738
334276107,857
334310081,689
334524108,15649
334595121,5985
334612268,719
334774322,16445
334934618,1650
334990811,690
335001330,935
335024634,2390
335076957,734
335088270,956
335216004,684
335220053,4384
335335017,884
335513354,1712
335513466,6884
335545010,895
335680226,765
335682593,1611
335786501,5803
335830041,694
335927821,5683
336040092,511
336176334,2539
336396805,776
336431078,11556
336443931,707
336447656,678
336649907,6497
337046660,8261
337309063,1410
337312142,649
337372737,1163
337421685,16732
337448813,10114
337679732,747
337705967,1009
337760835,923
337843762,1137
337871667,3319
337987992,3702
337998871,802
338126302,729
338298802,7814
338313639,6929
338431552,932
338529985,1470
338570706,735
338965761,2236
339050125,14321
339129142,2188
339282372,634
339387978,678
339769577,6605
339835812,8818
339842900,828
339903755,637
339971298,984
340028056,703
340165380,641
340191256,960
340228673,1039
340376643,707
340658136,7073
340670331,9365
340726589,820
340847267,3624
340900549,840
341003630,2472
341102325,594
341189529,3773
341209920,16071
341244946,798
341279369,4178
341320124,897
341333229,8380
341402505,16969
341478371,1462
341482401,8707
341498705,12525
341631928,935
341644447,1270
341762364,1081
341785690,2831
341812314,8788
341873346,822
341880072,758
341886627,5792
342185059,576
342288918,702
342298094,6011
342359292,4400
342393986,662
342578938,899
342651915,912
342743256,2439
342746087,8501
342886187,745
342960692,4115
342976507,902
342981951,3398
343127545,666
343202292,9516
343237294,6881
343262466,14075
343335369,1050
343431696,9984
343501908,1500
343534798,690
343557581,5318
343618792,1525
343666461,9433
343707678,33351
343818686,2678
343865383,3423
343897124,3396
344034163,8662
344299873,6531
344330155,16331
344331247,739
344335739,736
344414228,1363
344516527,788
344670132,2122
344738538,582
344742634,3202
344845315,791
344903796,16543
344947062,910
344987510,915
345200184,2283
345517201,873
345675058,636
345866065,536
345968057,5210
346023971,961
346059907,5075
346088047,17626
346146118,1087
346148864,7372
346231736,6275
346247450,1263
346490839,909
346532344,12070
346649280,1159
346684186,748
346731541,791
346856131,871
347006220,9668
347115389,852
347138689,4905
347159339,775
347174154,1387
347179591,777
347187354,913
347256898,7056
347385346,630
347471113,844
347508427,1122
347559444,10119
347564257,665
347665976,5097
347687275,795
347756051,16899
347789800,788
347930334,7262
348067681,9325
348102340,584
348143455,823
348245963,760
348457522,9250
348470480,1894
348582965,829
348613046,693
348670859,8102
348679983,5008
348956349,6768
349080407,2357
349264573,889
349292302,3545
349424332,822
349434869,2564
349459051,4471
349525533,817
349574377,728
349845939,2981
349878353,3076
349934460,966
350074194,12221
350214252,7543
350254801,21942
350462885,3004
350506701,792
350552460,6888
350557678,6621
350590604,765
350605396,45786
350729000,965
350886639,744
350942879,1981
350957159,691
350984152,1988
351119657,2103
351169913,705
351194453,4557
351214634,12054
351237675,936
351339980,1800
351457021,834
351483758,814
351708397,610
351856794,12102
351988827,667
351991696,3887
352003052,8905
352021522,718
352052992,2968
352116866,733
352136798,1891
352162609,6581
352199453,2964
352268925,1083
352498406,8977
352509117,1387
352513655,795
352709012,17039
352735263,1743
353135187,9324
353225744,2722
353268684,15630
353282497,618
353435479,16589
353444451,4869
353584914,2409
353607835,883
353799177,17826
353825291,761
353839293,16261
354113589,5583
354202304,1436
354282454,7330
354339114,3772
354342326,786
354468616,828
354512616,784
354531619,633
354602062,16713
354678586,649
354684119,827
354852755,16427
354886167,3450
354903684,5970
354920698,1374
355180032,16477
355194866,13636
355205682,6716
355206745,975
355314288,718
355367138,1253
355460549,11148
355642369,8582
355677663,738
355710615,6256
355734544,3621
355787693,4026
355908015,759
355968988,881
355974826,4158
356005492,1192
356011771,4487
356033278,3299
356259179,32266
356273103,1004
356361418,650
356383289,10694
356423940,704
356456388,35321
356488906,3432
356510398,16580
356662202,867
356718286,7600
356734448,10462
