api,request_id,slo,start_at,deadline,latency,error,
Search,3020,50000,1758855988177703,1758855988227703,46652,/None,Queueing(1us),Compute(6us),ChildBlock(540us),Queueing(0us),ChildBlock(41273us),Queueing(30us),ChildBlock(3620us),Queueing(350us),Compute(18us),search,1758855988177844,Queueing(0us),Compute(4us),ChildBlock(76us),Queueing(0us),ChildBlock(227us),Queueing(0us),Compute(121us),reservation,1758855988178400,Queueing(9706us),Compute(24us),LocalBlock(407us),Queueing(3413us),Compute(633us),LocalBlock(5702us),Queueing(812us),Compute(192us),profile,1758855988219702,Queueing(163us),Compute(25us),LocalBlock(343us),Queueing(406us),Compute(148us)
Search,3026,50000,1758855988182256,1758855988232256,42172,/None,Queueing(0us),Compute(4us),ChildBlock(848us),Queueing(1us),ChildBlock(36401us),Queueing(84us),ChildBlock(3556us),Queueing(191us),Compute(48us),search,1758855988182412,Queueing(0us),Compute(3us),ChildBlock(235us),Queueing(0us),ChildBlock(361us),Queueing(0us),Compute(124us),reservation,1758855988183283,Queueing(9907us),Compute(27us),LocalBlock(193us),Queueing(6006us),Compute(254us),LocalBlock(3489us),Queueing(1552us),Compute(52us),profile,1758855988219760,Queueing(343us),Compute(25us),LocalBlock(128us),Queueing(1354us),Compute(125us)
Search,3030,50000,1758855988186757,1758855988236757,39227,/None,Queueing(0us),Compute(4us),ChildBlock(527us),Queueing(0us),ChildBlock(32271us),Queueing(130us),ChildBlock(5089us),Queueing(155us),Compute(45us),search,1758855988186869,Queueing(0us),Compute(3us),ChildBlock(64us),Queueing(0us),ChildBlock(227us),Queueing(0us),Compute(125us),reservation,1758855988187412,Queueing(10041us),Compute(25us),LocalBlock(87us),Queueing(7199us),Compute(320us),LocalBlock(2200us),Queueing(1910us),Compute(68us),profile,1758855988219810,Queueing(1627us),Compute(28us),LocalBlock(486us),Queueing(405us),Compute(141us)
Search,3029,50000,1758855988185662,1758855988235662,40338,/None,Queueing(0us),Compute(4us),ChildBlock(519us),Queueing(0us),ChildBlock(33359us),Queueing(171us),ChildBlock(5048us),Queueing(284us),Compute(47us),search,1758855988185790,Queueing(0us),Compute(2us),ChildBlock(63us),Queueing(0us),ChildBlock(221us),Queueing(0us),Compute(126us),reservation,1758855988186321,Queueing(10008us),Compute(24us),LocalBlock(159us),Queueing(7647us),Compute(154us),LocalBlock(1880us),Queueing(2049us),Compute(30us),profile,1758855988219854,Queueing(1708us),Compute(21us),LocalBlock(413us),Queueing(789us),Compute(131us)
Search,3028,50000,1758855988184572,1758855988234572,41434,/None,Queueing(1us),Compute(6us),ChildBlock(537us),Queueing(0us),ChildBlock(34399us),Queueing(120us),ChildBlock(5100us),Queueing(88us),Compute(49us),search,1758855988184727,Queueing(0us),Compute(3us),ChildBlock(63us),Queueing(0us),ChildBlock(219us),Queueing(0us),Compute(125us),reservation,1758855988185283,Queueing(9976us),Compute(24us),LocalBlock(126us),Queueing(6825us),Compute(403us),LocalBlock(2520us),Queueing(1789us),Compute(104us),profile,1758855988219798,Queueing(439us),Compute(23us),LocalBlock(2268us),Queueing(206us),Compute(145us)
Search,3025,50000,1758855988182028,1758855988232028,44091,/None,Queueing(0us),Compute(5us),ChildBlock(721us),Queueing(0us),ChildBlock(36570us),Queueing(108us),ChildBlock(5111us),Queueing(6us),Compute(59us),search,1758855988182335,Queueing(1us),Compute(4us),ChildBlock(105us),Queueing(138us),ChildBlock(235us),Queueing(0us),Compute(127us),reservation,1758855988183117,Queueing(9874us),Compute(25us),LocalBlock(231us),Queueing(6414us),Compute(410us),LocalBlock(2924us),Queueing(1665us),Compute(106us),profile,1758855988219787,Queueing(409us),Compute(22us),LocalBlock(2306us),Queueing(2us),Compute(144us)
Search,3032,50000,1758855988187875,1758855988237875,46703,/None,Queueing(27us),Compute(4us),ChildBlock(778us),Queueing(0us),ChildBlock(42072us),Queueing(16us),ChildBlock(2742us),Queueing(175us),Compute(20us),search,1758855988188346,Queueing(0us),Compute(3us),ChildBlock(78us),Queueing(0us),ChildBlock(363us),Queueing(0us),Compute(126us),reservation,1758855988189153,Queueing(9070us),Compute(25us),LocalBlock(221us),Queueing(2404us),Compute(237us),LocalBlock(5623us),Queueing(3617us),Compute(97us),profile,1758855988231245,Queueing(38us),Compute(28us),LocalBlock(175us),Queueing(73us),Compute(106us)
Search,3038,50000,1758855988193188,1758855988243188,41394,/None,Queueing(0us),Compute(3us),ChildBlock(949us),Queueing(13us),ChildBlock(36867us),Queueing(79us),ChildBlock(2672us),Queueing(108us),Compute(52us),search,1758855988193387,Queueing(14us),Compute(3us),ChildBlock(78us),Queueing(0us),ChildBlock(404us),Queueing(163us),Compute(127us),reservation,1758855988194362,Queueing(9274us),Compute(26us),LocalBlock(182us),Queueing(3963us),Compute(308us),LocalBlock(3819us),Queueing(4126us),Compute(73us),profile,1758855988231308,Queueing(140us),Compute(14us),LocalBlock(79us),Queueing(1084us),Compute(126us)
Search,3034,50000,1758855988190063,1758855988240063,44524,/None,Queueing(0us),Compute(6us),ChildBlock(596us),Queueing(0us),ChildBlock(40197us),Queueing(32us),ChildBlock(2727us),Queueing(212us),Compute(20us),search,1758855988190418,Queueing(1us),Compute(3us),ChildBlock(119us),Queueing(0us),ChildBlock(231us),Queueing(0us),Compute(126us),reservation,1758855988191031,Queueing(9137us),Compute(25us),LocalBlock(151us),Queueing(2641us),Compute(545us),LocalBlock(5078us),Queueing(3737us),Compute(175us),profile,1758855988231259,Queueing(83us),Compute(14us),LocalBlock(154us),Queueing(286us),Compute(151us)
Search,3037,50000,1758855988192659,1758855988242659,41955,/None,Queueing(14us),Compute(4us),ChildBlock(1114us),Queueing(1us),ChildBlock(36878us),Queueing(56us),ChildBlock(2704us),Queueing(282us),Compute(19us),search,1758855988193221,Queueing(0us),Compute(3us),ChildBlock(114us),Queueing(2us),ChildBlock(476us),Queueing(1us),Compute(149us),reservation,1758855988194349,Queueing(9239us),Compute(26us),LocalBlock(217us),Queueing(3505us),Compute(229us),LocalBlock(4357us),Queueing(3988us),Compute(51us),profile,1758855988231285,Queueing(112us),Compute(12us),LocalBlock(117us),Queueing(713us),Compute(133us)
