service,caller,callee,weight
S_51794709,MS_64352,MS_19585,55.0
S_51794709,MS_64352,MS_42400,44.0
S_51794709,MS_42400,MS_42200,8.0
S_51794709,MS_1404,MS_1404,31.0
S_51794709,MS_1404,MS_37691,22.0
S_51794709,MS_1404,MS_28617,1.0
S_51794709,MS_52740,MS_52740,31.0
S_51794709,MS_67767,MS_67767,221.0
S_51794709,MS_29370,MS_29370,65.0
S_51794709,MS_29370,MS_795,15.0
S_51794709,MS_1117,MS_1117,7.0
S_51794709,MS_1117,MS_30988,9.0
S_51794709,MS_70299,MS_42200,23.0
S_51794709,MS_70299,MS_50379,6.0
S_51794709,MS_70299,MS_10849,5.0
S_51794709,MS_70299,MS_946,9.0
S_51794709,MS_70299,MS_72583,20.0
S_51794709,MS_70299,MS_12613,2.0
S_51794709,MS_70299,MS_70364,2.0
S_51794709,MS_70299,MS_27975,1.0
S_51794709,MS_70299,MS_50309,4.0
S_51794709,MS_70299,MS_8491,4.0
S_51794709,MS_70299,MS_38986,8.0
S_51794709,MS_70299,MS_9381,7.0
S_51794709,MS_70299,MS_64172,4.0
S_51794709,MS_70299,MS_60397,7.0
S_51794709,MS_70299,MS_8455,9.0
S_51794709,MS_70299,MS_4491,1.0
S_51794709,MS_70299,MS_45191,5.0
S_51794709,MS_70299,MS_26824,4.0
S_51794709,MS_70299,MS_29865,2.0
S_51794709,MS_70299,MS_30009,2.0
S_51794709,MS_70299,MS_14580,4.0
S_51794709,MS_70299,MS_8787,2.0
S_51794709,MS_70299,MS_67393,2.0
S_51794709,MS_70299,MS_31016,2.0
S_51794709,MS_70299,MS_50340,4.0
S_51794709,MS_72583,MS_42200,14.0
S_51794709,MS_70364,MS_42200,1.0
S_51794709,MS_20725,MS_43806,11.0
S_51794709,MS_20725,MS_19630,7.0
S_51794709,MS_46825,MS_37,10.0
S_51794709,MS_18366,MS_966,2.0
S_51794709,MS_18366,MS_20324,1.0
S_51794709,MS_18366,MS_63604,1.0
S_51794709,MS_23571,MS_23571,7.0
S_51794709,MS_23571,MS_8083,4.0
S_51794709,MS_7818,MS_7818,4.0
S_51794709,MS_7818,MS_52727,32.0
S_51794709,MS_7818,MS_27421,8.0
S_51794709,MS_7818,MS_2223,1.0
S_51794709,MS_7818,MS_67443,7.0
S_51794709,MS_7818,MS_42255,14.0
S_51794709,MS_7818,MS_1556,2.0
S_51794709,MS_26824,MS_42200,2.0
S_51794709,MS_8455,MS_42200,1.0
S_51794709,MS_9381,MS_27653,31.0
S_51794709,MS_27653,MS_46825,235.0
S_51794709,MS_27653,MS_46708,49.0
S_51794709,MS_27653,MS_14728,55.0
S_51794709,MS_27653,MS_24821,1.0
S_51794709,MS_27653,MS_38156,13.0
S_51794709,MS_27653,MS_1371,1.0
S_51794709,MS_27653,MS_43270,6.0
S_51794709,MS_27653,MS_27653,22.0
S_51794709,MS_27653,MS_17397,5.0
S_51794709,MS_3891,MS_3891,10.0
S_51794709,MS_28467,MS_28467,4.0
S_51794709,MS_2842,MS_2842,1.0
S_51794709,MS_2842,MS_28737,11.0
S_51794709,MS_38156,MS_70299,4.0
S_51794709,MS_34831,MS_30246,2.0
S_51794709,MS_30246,MS_42200,1.0
S_51794709,MS_8083,MS_52727,2.0
S_51794709,MS_43270,MS_58459,2.0
S_51794709,MS_43270,MS_21355,4.0
S_51794709,MS_58459,MS_46429,12.0
S_51794709,MS_58459,MS_27421,6.0
S_51794709,MS_58459,MS_70448,6.0
S_51794709,MS_58459,MS_23646,15.0
S_51794709,MS_46429,MS_15934,2.0
S_51794709,MS_46429,MS_36345,4.0
S_51794709,MS_15934,MS_15934,7.0
S_51794709,MS_15934,MS_36345,6.0
S_51794709,MS_58269,MS_37,1.0
S_51794709,MS_37,MS_27096,12.0
S_51794709,MS_37,MS_58269,6.0
S_51794709,MS_42245,MS_72583,3.0
S_51794709,MS_42245,MS_30981,3.0
S_51794709,MS_42245,MS_38986,1.0
S_51794709,MS_42245,MS_50379,1.0
S_51794709,MS_42245,MS_71973,1.0
S_51794709,MS_42245,MS_9381,1.0
S_51794709,MS_21355,MS_27421,4.0
S_51794709,MS_21355,MS_23940,4.0
S_51794709,MS_21355,MS_28617,4.0
