service,caller,callee,weight
S_119456620,MS_8083,MS_39301,6.0
S_119456620,MS_8083,MS_68851,24.0
S_119456620,MS_8083,MS_47946,2.0
S_119456620,MS_8083,MS_5867,6.0
S_119456620,MS_8083,MS_8107,13.0
S_119456620,MS_8083,MS_3075,7.0
S_119456620,MS_8083,MS_65013,1.0
S_119456620,MS_8083,MS_1892,2.0
S_119456620,MS_8083,MS_52727,6.0
S_119456620,MS_8083,MS_21614,2.0
S_119456620,MS_8083,MS_16766,10.0
S_119456620,MS_8083,MS_5383,3.0
S_119456620,MS_8083,MS_69250,1.0
S_119456620,MS_8083,MS_7818,1.0
S_119456620,MS_8083,MS_20023,2.0
S_119456620,MS_8083,MS_64629,1.0
S_119456620,MS_8083,MS_43572,1.0
S_119456620,MS_3891,MS_37691,124.0
S_119456620,MS_3891,MS_3891,1022.0
S_119456620,MS_5122,MS_5122,23.0
S_119456620,MS_39301,MS_19786,18.0
S_119456620,MS_39301,MS_52727,9.0
S_119456620,MS_39301,MS_55505,9.0
S_119456620,MS_68851,MS_6045,32.0
S_119456620,MS_68851,MS_8929,2.0
S_119456620,MS_68851,MS_27421,2.0
S_119456620,MS_68851,MS_27656,19.0
S_119456620,MS_68851,MS_52727,19.0
S_119456620,MS_68851,MS_61922,2.0
S_119456620,MS_47946,MS_6045,9.0
S_119456620,MS_19017,MS_19017,153.0
S_119456620,MS_19017,MS_37691,99.0
S_119456620,MS_8886,MS_52570,4.0
S_119456620,MS_8886,MS_55127,8.0
S_119456620,MS_8886,MS_19630,2.0
S_119456620,MS_8886,MS_3303,4.0
S_119456620,MS_52570,MS_58132,1.0
S_119456620,MS_52570,MS_27421,1.0
S_119456620,MS_55127,MS_64936,3.0
S_119456620,MS_55127,MS_14616,3.0
S_119456620,MS_5766,MS_5766,70.0
S_119456620,MS_5766,MS_52727,276.0
S_119456620,MS_5766,MS_42255,42.0
S_119456620,MS_5766,MS_7818,32.0
S_119456620,MS_5766,MS_27421,26.0
S_119456620,MS_5766,MS_2223,11.0
S_119456620,MS_5766,MS_67443,15.0
S_119456620,MS_5766,MS_68851,2.0
S_119456620,MS_5766,MS_45507,4.0
S_119456620,MS_5766,MS_1556,2.0
S_119456620,MS_5766,MS_52274,2.0
S_119456620,MS_52740,MS_52740,14.0
S_119456620,MS_7414,MS_6045,78.0
S_119456620,MS_7414,MS_52727,31.0
S_119456620,MS_7414,MS_39301,6.0
S_119456620,MS_7414,MS_46825,34.0
S_119456620,MS_7414,MS_68851,45.0
S_119456620,MS_7414,MS_5867,4.0
S_119456620,MS_7414,MS_21614,1.0
S_119456620,MS_7414,MS_8107,10.0
S_119456620,MS_7414,MS_69250,2.0
S_119456620,MS_5867,MS_46825,16.0
S_119456620,MS_5867,MS_66820,6.0
S_119456620,MS_5867,MS_27421,6.0
S_119456620,MS_21614,MS_27656,2.0
S_119456620,MS_21614,MS_52727,2.0
S_119456620,MS_8107,MS_5221,14.0
S_119456620,MS_8107,MS_61273,14.0
S_119456620,MS_8107,MS_20662,16.0
S_119456620,MS_8107,MS_29975,14.0
S_119456620,MS_69250,MS_11363,2.0
S_119456620,MS_3303,MS_27421,1.0
S_119456620,MS_3303,MS_58132,1.0
S_119456620,MS_1892,MS_6045,6.0
S_119456620,MS_2842,MS_2842,3.0
S_119456620,MS_2842,MS_28737,5.0
S_119456620,MS_16766,MS_52727,20.0
S_119456620,MS_20023,MS_29849,3.0
S_119456620,MS_20023,MS_27421,3.0
S_119456620,MS_64629,MS_8083,1.0
S_119456620,MS_43572,MS_20023,2.0
