service,caller,callee,weight
S_100293104,MS_48713,MS_13482,10.0
S_100293104,MS_48713,MS_27421,52.0
S_100293104,MS_48713,MS_11363,26.0
S_100293104,MS_48713,MS_14728,3.0
S_100293104,MS_48713,MS_12760,8.0
S_100293104,MS_48713,MS_33056,58.0
S_100293104,MS_48713,MS_41516,4.0
S_100293104,MS_48713,MS_3329,6.0
S_100293104,MS_48713,MS_50248,1.0
S_100293104,MS_48713,MS_23017,2.0
S_100293104,MS_38298,MS_27421,249.0
S_100293104,MS_38298,MS_53904,249.0
S_100293104,MS_37440,MS_21883,2.0
S_100293104,MS_59099,MS_27421,589.0
S_100293104,MS_59099,MS_26568,589.0
S_100293104,MS_62141,MS_54811,1.0
S_100293104,MS_62141,MS_27421,8.0
S_100293104,MS_62141,MS_5879,8.0
S_100293104,MS_1745,MS_27421,189.0
S_100293104,MS_1745,MS_69807,189.0
S_100293104,MS_50295,MS_37691,12.0
S_100293104,MS_15671,MS_5448,1.0
S_100293104,MS_15671,MS_27421,1.0
S_100293104,USER,MS_13873,347.0
S_100293104,USER,MS_24120,519.0
S_100293104,USER,MS_59937,1604.0
S_100293104,USER,MS_30759,43.0
S_100293104,USER,MS_41019,754.0
S_100293104,USER,MS_69813,1888.0
S_100293104,USER,MS_62595,7.0
S_100293104,USER,MS_59099,589.0
S_100293104,USER,MS_12928,434.0
S_100293104,USER,MS_17703,247.0
S_100293104,USER,MS_1745,189.0
S_100293104,USER,MS_41983,86.0
S_100293104,USER,MS_38298,133.0
S_100293104,USER,MS_70302,15.0
S_100293104,USER,MS_40518,175.0
S_100293104,USER,MS_67165,63.0
S_100293104,USER,MS_27699,51.0
S_100293104,USER,MS_69754,29.0
S_100293104,USER,MS_54407,428.0
S_100293104,USER,MS_18642,62.0
S_100293104,USER,MS_29535,219.0
S_100293104,USER,MS_64329,173.0
S_100293104,USER,MS_18043,292.0
S_100293104,USER,MS_6307,130.0
S_100293104,USER,MS_68937,116.0
S_100293104,USER,MS_39521,161.0
S_100293104,USER,MS_21872,96.0
S_100293104,USER,MS_69783,35.0
S_100293104,USER,MS_45682,187.0
S_100293104,USER,MS_44252,62.0
S_100293104,USER,MS_11070,107.0
S_100293104,USER,MS_54353,71.0
S_100293104,USER,MS_20618,93.0
S_100293104,USER,MS_10733,16.0
S_100293104,USER,MS_48713,3.0
S_100293104,USER,MS_54116,17.0
S_100293104,USER,MS_36950,1.0
S_100293104,USER,MS_27391,2.0
S_100293104,USER,MS_6695,16.0
S_100293104,USER,MS_429,5.0
S_100293104,USER,MS_38469,176.0
S_100293104,USER,MS_36953,12.0
S_100293104,USER,MS_36276,17.0
S_100293104,USER,MS_36633,5.0
S_100293104,USER,MS_23468,6.0
S_100293104,USER,MS_6034,15.0
S_100293104,USER,MS_72666,31.0
S_100293104,USER,MS_55108,1.0
S_100293104,USER,MS_17819,4.0
S_100293104,USER,MS_45523,3.0
S_100293104,USER,MS_25090,1.0
S_100293104,USER,MS_20086,8.0
S_100293104,USER,MS_41501,6.0
S_100293104,USER,MS_30521,1.0
S_100293104,USER,MS_53762,1.0
S_100293104,USER,MS_10673,1.0
S_100293104,USER,MS_41375,23.0
S_100293104,USER,MS_17790,8.0
S_100293104,USER,MS_42127,1.0
S_100293104,USER,MS_66607,22.0
S_100293104,USER,MS_57945,2.0
S_100293104,USER,MS_57469,1.0
S_100293104,USER,MS_62077,3.0
S_100293104,USER,MS_62719,1.0
S_100293104,USER,MS_48843,2.0
S_100293104,USER,MS_45615,4.0
S_100293104,USER,MS_53320,2.0
S_100293104,USER,MS_20346,1.0
S_100293104,USER,MS_71371,2.0
S_100293104,USER,MS_8037,7.0
S_100293104,USER,MS_27051,1.0
S_100293104,USER,MS_31878,27.0
S_100293104,USER,MS_41974,5.0
S_100293104,USER,MS_47349,2.0
S_100293104,USER,MS_59564,1.0
S_100293104,USER,MS_19309,4.0
S_100293104,USER,MS_45295,1.0
S_100293104,USER,MS_26124,9.0
S_100293104,USER,MS_1533,2.0
S_100293104,USER,MS_27861,3.0
S_100293104,USER,MS_8227,2.0
S_100293104,USER,MS_25723,2.0
S_100293104,USER,MS_25124,1.0
S_100293104,USER,MS_60268,1.0
S_100293104,USER,MS_13302,1.0
S_100293104,USER,MS_30509,1.0
S_100293104,USER,MS_67417,1.0
S_100293104,USER,MS_35893,1.0
S_100293104,USER,MS_50790,2.0
S_100293104,USER,MS_33192,1.0
S_100293104,USER,MS_1031,1.0
S_100293104,USER,MS_37372,1.0
S_100293104,USER,MS_37183,2.0
S_100293104,USER,MS_15671,1.0
S_100293104,USER,MS_34526,1.0
S_100293104,USER,MS_10484,1.0
S_100293104,MS_39686,MS_11641,527.0
S_100293104,MS_39686,MS_27421,1355.0
S_100293104,MS_39686,MS_2470,90.0
S_100293104,MS_39686,MS_39686,16.0
S_100293104,MS_39686,MS_38295,15.0
S_100293104,MS_39686,MS_56250,5.0
S_100293104,MS_30759,MS_39943,95.0
S_100293104,MS_30759,MS_27421,87.0
S_100293104,MS_30759,MS_41516,4.0
S_100293104,MS_30759,MS_58629,6.0
S_100293104,MS_30759,MS_59536,6.0
S_100293104,MS_10484,MS_27421,1.0
S_100293104,MS_10484,MS_32678,1.0
S_100293104,MS_29535,MS_25131,1599.0
S_100293104,MS_29535,MS_27421,438.0
S_100293104,MS_29535,MS_60125,370.0
S_100293104,MS_29535,MS_58242,291.0
S_100293104,MS_67165,MS_19431,20.0
S_100293104,MS_67165,MS_24506,20.0
S_100293104,MS_67165,MS_5913,108.0
S_100293104,MS_67165,MS_22383,8.0
S_100293104,MS_67165,MS_21494,20.0
S_100293104,MS_67165,MS_21568,24.0
S_100293104,MS_67165,MS_67397,19.0
S_100293104,MS_67165,MS_64565,15.0
S_100293104,MS_67165,MS_42826,272.0
S_100293104,MS_67165,MS_27421,218.0
S_100293104,MS_67165,MS_11827,28.0
S_100293104,MS_3944,MS_27421,18.0
S_100293104,MS_3944,MS_49817,2.0
S_100293104,MS_3944,MS_17797,18.0
S_100293104,MS_3944,MS_35973,2.0
S_100293104,MS_30834,MS_68135,5.0
S_100293104,MS_19309,MS_47584,4.0
S_100293104,MS_19309,MS_27421,4.0
S_100293104,MS_35893,MS_69110,1.0
S_100293104,MS_35893,MS_27421,1.0
S_100293104,MS_38469,MS_3974,503.0
S_100293104,MS_38469,MS_27421,500.0
S_100293104,MS_38469,MS_55085,224.0
S_100293104,MS_38469,MS_70062,109.0
S_100293104,MS_38469,MS_11325,391.0
S_100293104,MS_38469,MS_62027,204.0
S_100293104,MS_38469,MS_21883,218.0
S_100293104,MS_38469,MS_12967,334.0
S_100293104,MS_38469,MS_42562,8.0
S_100293104,MS_38469,MS_10916,7.0
S_100293104,MS_38469,MS_61489,1.0
S_100293104,MS_19065,MS_71790,4.0
S_100293104,MS_19065,MS_21883,4.0
S_100293104,MS_19065,MS_27421,24.0
S_100293104,MS_19065,MS_31910,20.0
S_100293104,MS_28328,MS_27421,131.0
S_100293104,MS_28328,MS_16318,131.0
S_100293104,MS_18043,MS_27421,1135.0
S_100293104,MS_18043,MS_10154,2309.0
S_100293104,MS_13873,MS_27421,721.0
S_100293104,MS_13873,MS_37691,30.0
S_100293104,MS_13873,MS_11285,4.0
S_100293104,MS_13873,MS_71771,2.0
S_100293104,MS_13873,MS_17557,4.0
S_100293104,MS_1533,MS_6146,4.0
S_100293104,MS_1533,MS_27421,4.0
S_100293104,MS_35050,MS_46825,95.0
S_100293104,MS_35050,MS_41516,50.0
S_100293104,MS_35050,MS_3991,20.0
S_100293104,MS_70302,MS_14020,15.0
S_100293104,MS_70302,MS_27421,15.0
S_100293104,MS_45523,MS_27421,3.0
S_100293104,MS_45523,MS_14425,3.0
S_100293104,MS_34151,MS_54811,5.0
S_100293104,MS_34151,MS_5879,24.0
S_100293104,MS_34151,MS_27421,24.0
S_100293104,MS_34151,MS_24213,1.0
S_100293104,MS_40391,MS_68190,2.0
S_100293104,MS_40391,MS_27421,2.0
S_100293104,MS_47349,MS_27421,12.0
S_100293104,MS_47349,MS_28639,12.0
S_100293104,MS_46402,MS_32402,5.0
S_100293104,MS_36953,MS_37992,12.0
S_100293104,MS_36953,MS_27421,29.0
S_100293104,MS_36953,MS_53839,14.0
S_100293104,MS_36953,MS_21952,15.0
S_100293104,MS_45682,MS_27421,374.0
S_100293104,MS_45682,MS_25707,375.0
S_100293104,MS_45682,MS_42036,1.0
S_100293104,MS_45682,MS_37691,3.0
S_100293104,MS_36276,MS_8052,34.0
S_100293104,MS_36276,MS_27421,34.0
S_100293104,MS_33192,MS_36225,2.0
S_100293104,MS_33192,MS_27421,2.0
S_100293104,MS_33381,MS_10783,2.0
S_100293104,MS_57469,MS_70137,4.0
S_100293104,MS_57469,MS_27421,4.0
S_100293104,MS_68937,MS_10783,1487.0
S_100293104,MS_68937,MS_66490,2132.0
S_100293104,MS_68937,MS_67699,87.0
S_100293104,MS_68937,MS_23299,43.0
S_100293104,MS_68937,MS_27421,811.0
S_100293104,MS_68937,MS_6833,9.0
S_100293104,MS_41501,MS_27421,12.0
S_100293104,MS_41501,MS_25707,12.0
S_100293104,MS_70657,MS_16943,3.0
S_100293104,MS_70657,MS_27421,3.0
S_100293104,MS_61968,MS_19065,37.0
S_100293104,MS_61968,MS_3277,135.0
S_100293104,MS_61968,MS_27421,73.0
S_100293104,MS_61968,MS_37691,6.0
S_100293104,MS_34526,MS_27421,1.0
S_100293104,MS_34526,MS_4382,1.0
S_100293104,MS_8943,MS_27421,6.0
S_100293104,MS_8943,MS_13647,6.0
S_100293104,MS_71771,MS_1278,14.0
S_100293104,MS_71771,MS_11512,30.0
S_100293104,MS_71771,MS_27421,10.0
S_100293104,MS_31430,MS_21883,27.0
S_100293104,MS_31430,MS_40901,27.0
S_100293104,MS_31430,MS_27421,27.0
S_100293104,MS_46753,MS_27421,5.0
S_100293104,MS_46753,MS_31574,22.0
S_100293104,MS_46753,MS_5298,2.0
S_100293104,MS_46753,MS_43767,4.0
S_100293104,MS_46753,MS_43513,2.0
S_100293104,MS_21872,MS_27421,96.0
S_100293104,MS_21872,MS_17120,96.0
S_100293104,MS_66607,MS_36225,22.0
S_100293104,MS_66607,MS_27421,22.0
S_100293104,MS_48843,MS_62319,30.0
S_100293104,MS_48843,MS_27421,33.0
S_100293104,MS_48843,MS_71141,3.0
S_100293104,MS_48843,MS_14304,43.0
S_100293104,MS_48843,MS_24213,22.0
S_100293104,MS_41516,MS_13647,897.0
S_100293104,MS_41516,MS_27421,897.0
S_100293104,MS_41516,MS_41516,4.0
S_100293104,MS_41516,MS_59536,11.0
S_100293104,MS_41516,MS_21855,473.0
S_100293104,MS_14011,MS_1303,14.0
S_100293104,MS_14011,MS_58455,9.0
S_100293104,MS_14011,MS_44481,4.0
S_100293104,MS_14011,MS_27421,2.0
S_100293104,MS_14011,MS_25353,2.0
S_100293104,MS_14011,MS_14011,1.0
S_100293104,MS_4588,MS_66768,2.0
S_100293104,MS_4588,MS_41484,2.0
S_100293104,MS_4588,MS_27421,2.0
S_100293104,MS_4588,MS_52727,1.0
S_100293104,MS_22383,MS_19431,148.0
S_100293104,MS_22383,MS_55839,485.0
S_100293104,MS_22383,MS_27421,485.0
S_100293104,MS_41019,MS_27421,1148.0
S_100293104,MS_41019,MS_37786,1148.0
S_100293104,MS_41019,MS_35050,40.0
S_100293104,MS_41019,MS_37691,160.0
S_100293104,MS_59564,MS_39943,1.0
S_100293104,MS_59564,MS_27421,1.0
S_100293104,MS_12967,MS_35059,327.0
S_100293104,MS_12967,MS_11325,346.0
S_100293104,MS_12967,MS_27421,348.0
S_100293104,MS_12967,MS_31336,2.0
S_100293104,MS_72666,MS_21528,131.0
S_100293104,MS_72666,MS_27421,131.0
S_100293104,MS_72666,MS_71878,20.0
S_100293104,MS_72666,MS_37691,12.0
S_100293104,MS_13302,MS_27421,1.0
S_100293104,MS_13302,MS_6900,1.0
S_100293104,MS_62077,MS_66025,3.0
S_100293104,MS_62077,MS_27421,3.0
S_100293104,MS_25124,MS_39306,1.0
S_100293104,MS_25124,MS_27421,1.0
S_100293104,MS_53062,MS_4588,2.0
S_100293104,MS_45295,MS_27421,3.0
S_100293104,MS_45295,MS_72778,3.0
S_100293104,MS_6307,MS_27421,319.0
S_100293104,MS_6307,MS_46825,7.0
S_100293104,MS_6307,MS_50295,6.0
S_100293104,MS_6307,MS_11285,21.0
S_100293104,MS_6307,MS_71771,12.0
S_100293104,MS_6307,MS_11070,8.0
S_100293104,MS_6307,MS_37691,32.0
S_100293104,MS_64595,MS_56675,2.0
S_100293104,MS_30521,MS_27421,3.0
S_100293104,MS_30521,MS_17280,6.0
S_100293104,MS_24120,MS_34874,519.0
S_100293104,MS_24120,MS_27421,519.0
S_100293104,MS_429,MS_36225,5.0
S_100293104,MS_429,MS_27421,5.0
S_100293104,MS_10673,MS_40043,3.0
S_100293104,MS_10673,MS_37691,7.0
S_100293104,MS_10673,MS_27421,3.0
S_100293104,MS_10673,MS_20627,1.0
S_100293104,MS_10673,MS_842,6.0
S_100293104,MS_20086,MS_61839,8.0
S_100293104,MS_20086,MS_27421,8.0
S_100293104,MS_62595,MS_27421,20.0
S_100293104,MS_62595,MS_54422,20.0
S_100293104,MS_39529,MS_69538,2.0
S_100293104,MS_39529,MS_27421,2.0
S_100293104,MS_39529,MS_37691,8.0
S_100293104,MS_64565,MS_16041,1313.0
S_100293104,MS_64565,MS_66614,561.0
S_100293104,MS_64565,MS_48505,20.0
S_100293104,MS_64565,MS_59480,38.0
S_100293104,MS_64565,MS_27421,38.0
S_100293104,MS_5298,MS_32402,5.0
S_100293104,MS_54353,MS_27421,146.0
S_100293104,MS_54353,MS_1030,146.0
S_100293104,MS_1950,MS_27421,18.0
S_100293104,MS_1950,MS_33021,18.0
S_100293104,MS_36633,MS_17071,67.0
S_100293104,MS_36633,MS_27421,61.0
S_100293104,MS_36633,MS_37440,4.0
S_100293104,MS_36633,MS_37691,108.0
S_100293104,MS_36633,MS_58009,6.0
S_100293104,MS_64329,MS_5688,7887.0
S_100293104,MS_64329,MS_19065,14.0
S_100293104,MS_64329,MS_8234,585.0
S_100293104,MS_64329,MS_61968,14.0
S_100293104,MS_64329,MS_27421,7388.0
S_100293104,MS_64329,MS_17819,20.0
S_100293104,MS_64329,MS_32485,4.0
S_100293104,MS_64329,MS_70657,6.0
S_100293104,MS_64329,MS_3944,2.0
S_100293104,MS_37992,MS_37691,2.0
S_100293104,MS_34713,MS_27421,3.0
S_100293104,MS_34713,MS_40901,3.0
S_100293104,MS_62719,MS_71325,1.0
S_100293104,MS_62719,MS_27421,1.0
S_100293104,MS_11827,MS_41249,166.0
S_100293104,MS_11827,MS_27421,148.0
S_100293104,MS_11827,MS_48414,30.0
S_100293104,MS_11827,MS_71418,26.0
S_100293104,MS_11827,MS_44284,2.0
S_100293104,MS_11827,MS_39529,4.0
S_100293104,MS_11827,MS_64565,3.0
S_100293104,MS_11827,MS_5913,2.0
S_100293104,MS_3329,MS_35973,2.0
S_100293104,MS_3329,MS_42255,3.0
S_100293104,MS_58009,MS_13858,3.0
S_100293104,MS_58009,MS_12142,1.0
S_100293104,MS_31878,MS_1428,52.0
S_100293104,MS_31878,MS_27421,52.0
S_100293104,MS_67397,MS_10783,70.0
S_100293104,MS_67397,MS_71176,6.0
S_100293104,MS_67397,MS_27421,6.0
S_100293104,MS_21494,MS_10783,25.0
S_100293104,MS_11070,MS_8052,218.0
S_100293104,MS_11070,MS_27421,218.0
S_100293104,MS_30262,MS_5913,3.0
S_100293104,MS_30262,MS_62695,4.0
S_100293104,MS_10263,MS_27421,14.0
S_100293104,MS_10263,MS_13544,14.0
S_100293104,MS_10263,MS_2192,6.0
S_100293104,MS_10263,MS_66332,2.0
S_100293104,MS_8037,MS_27421,7.0
S_100293104,MS_8037,MS_32678,7.0
S_100293104,MS_36518,MS_5217,771.0
S_100293104,MS_36518,MS_27421,766.0
S_100293104,MS_36518,MS_59988,39.0
S_100293104,MS_36518,MS_6833,75.0
S_100293104,MS_36518,MS_8876,2.0
S_100293104,MS_60268,MS_48412,2.0
S_100293104,MS_60268,MS_27421,1.0
S_100293104,MS_10733,MS_13424,17.0
S_100293104,MS_10733,MS_27421,17.0
S_100293104,MS_67417,MS_72604,2.0
S_100293104,MS_67417,MS_27421,2.0
S_100293104,MS_58629,MS_27421,3.0
S_100293104,MS_58629,MS_71790,3.0
S_100293104,MS_58629,MS_21883,3.0
S_100293104,MS_37372,MS_40123,4268.0
S_100293104,MS_37372,MS_10154,5801.0
S_100293104,MS_37372,MS_42150,6260.0
S_100293104,MS_37372,MS_27421,5801.0
S_100293104,MS_37372,MS_33424,647.0
S_100293104,MS_37372,MS_64595,2.0
S_100293104,MS_4171,MS_49843,4.0
S_100293104,MS_18642,MS_27421,119.0
S_100293104,MS_18642,MS_68381,115.0
S_100293104,MS_18642,MS_6045,30.0
S_100293104,MS_18642,MS_41163,6.0
S_100293104,MS_18642,MS_53062,12.0
S_100293104,MS_8227,MS_68381,2.0
S_100293104,MS_8227,MS_27421,2.0
S_100293104,MS_36950,MS_22012,2.0
S_100293104,MS_36950,MS_66923,34.0
S_100293104,MS_36950,MS_27421,14.0
S_100293104,MS_47802,MS_37691,2.0
S_100293104,MS_30089,MS_72494,3.0
S_100293104,MS_30509,MS_61489,30.0
S_100293104,MS_30509,MS_17058,351.0
S_100293104,MS_30509,MS_27421,81.0
S_100293104,MS_17790,MS_21952,12.0
S_100293104,MS_17790,MS_27421,22.0
S_100293104,MS_17790,MS_53839,10.0
S_100293104,MS_17790,MS_47802,4.0
S_100293104,MS_48414,MS_21568,384.0
S_100293104,MS_48414,MS_59988,31.0
S_100293104,MS_19431,MS_1278,213.0
S_100293104,MS_19431,MS_27421,118.0
S_100293104,MS_19431,MS_55839,118.0
S_100293104,MS_54407,MS_67699,2258.0
S_100293104,MS_54407,MS_1177,688.0
S_100293104,MS_54407,MS_27421,2930.0
S_100293104,MS_54407,MS_49336,2.0
S_100293104,MS_39521,MS_27421,161.0
S_100293104,MS_39521,MS_11581,161.0
S_100293104,MS_59937,MS_11581,1622.0
S_100293104,MS_59937,MS_27421,1612.0
S_100293104,MS_6695,MS_27421,32.0
S_100293104,MS_6695,MS_53904,32.0
S_100293104,MS_15048,MS_5913,3.0
S_100293104,MS_15048,MS_62695,22.0
S_100293104,MS_15048,MS_16318,165.0
S_100293104,MS_15048,MS_27421,11.0
S_100293104,MS_15048,MS_52301,4.0
S_100293104,MS_40518,MS_27421,700.0
S_100293104,MS_40518,MS_10154,1393.0
S_100293104,MS_43513,MS_37691,9.0
S_100293104,MS_43513,MS_132,17.0
S_100293104,MS_1031,MS_27421,95.0
S_100293104,MS_1031,MS_34328,98.0
S_100293104,MS_1031,MS_71880,10.0
S_100293104,MS_1031,MS_11639,13.0
S_100293104,MS_1031,MS_12618,6.0
S_100293104,MS_1031,MS_7180,2.0
S_100293104,MS_1031,MS_66824,7.0
S_100293104,MS_23017,MS_31430,4.0
S_100293104,MS_23017,MS_34713,2.0
S_100293104,MS_56675,MS_30834,2.0
S_100293104,MS_20618,MS_10154,737.0
S_100293104,MS_20618,MS_27421,373.0
S_100293104,MS_20618,MS_61489,1.0
S_100293104,MS_3991,MS_3991,16.0
S_100293104,MS_3991,MS_27421,15.0
S_100293104,MS_3991,MS_13647,15.0
S_100293104,MS_3991,MS_41516,3.0
S_100293104,MS_12928,MS_41309,1590.0
S_100293104,MS_12928,MS_27421,1558.0
S_100293104,MS_12928,MS_61268,4.0
S_100293104,MS_12928,MS_21494,8.0
S_100293104,MS_12928,MS_30118,8.0
S_100293104,MS_12928,MS_64565,6.0
S_100293104,MS_12928,MS_33381,2.0
S_100293104,MS_12928,MS_4171,8.0
S_100293104,MS_12928,MS_24506,8.0
S_100293104,MS_12928,MS_67397,6.0
S_100293104,MS_12928,MS_19431,6.0
S_100293104,MS_12928,MS_61489,1.0
S_100293104,MS_54116,MS_63209,29.0
S_100293104,MS_54116,MS_46429,156.0
S_100293104,MS_54116,MS_27421,256.0
S_100293104,MS_54116,MS_72116,3307.0
S_100293104,MS_54116,MS_71038,227.0
S_100293104,MS_842,MS_39686,54.0
S_100293104,MS_842,MS_27421,18.0
S_100293104,MS_842,MS_16644,18.0
S_100293104,MS_7766,MS_41516,1.0
S_100293104,MS_7766,MS_27421,2.0
S_100293104,MS_7766,MS_13647,2.0
S_100293104,MS_271,MS_8943,2.0
S_100293104,MS_271,MS_46825,5.0
S_100293104,MS_271,MS_65552,1.0
S_100293104,MS_69813,MS_10154,20480.0
S_100293104,MS_69813,MS_27421,20480.0
S_100293104,MS_69813,MS_37372,11904.0
S_100293104,MS_12618,MS_25377,4.0
S_100293104,MS_12618,MS_43767,1.0
S_100293104,MS_12618,MS_46753,2.0
S_100293104,MS_20896,MS_32402,6.0
S_100293104,MS_17703,MS_27421,247.0
S_100293104,MS_17703,MS_6966,241.0
S_100293104,MS_17703,MS_39600,6.0
S_100293104,MS_6034,MS_27421,15.0
S_100293104,MS_6034,MS_17120,15.0
S_100293104,MS_41484,MS_38148,2.0
S_100293104,MS_45615,MS_37743,14.0
S_100293104,MS_45615,MS_27421,14.0
S_100293104,MS_45615,MS_46708,30.0
S_100293104,MS_45615,MS_46825,2.0
S_100293104,MS_45615,MS_48843,3.0
S_100293104,MS_45615,MS_34151,9.0
S_100293104,MS_45615,MS_62141,3.0
S_100293104,MS_58242,MS_30659,203.0
S_100293104,MS_58242,MS_47465,4296.0
S_100293104,MS_23468,MS_3974,24.0
S_100293104,MS_23468,MS_70062,6.0
S_100293104,MS_23468,MS_55085,12.0
S_100293104,MS_23468,MS_11325,18.0
S_100293104,MS_23468,MS_10263,12.0
S_100293104,MS_23468,MS_12967,12.0
S_100293104,MS_23468,MS_21883,12.0
S_100293104,MS_23468,MS_27421,24.0
S_100293104,MS_42562,MS_55085,4.0
S_100293104,MS_42562,MS_10916,5.0
S_100293104,MS_42562,MS_27421,19.0
S_100293104,MS_42562,MS_70062,19.0
S_100293104,MS_42562,MS_28467,1.0
S_100293104,MS_8876,MS_27421,672.0
S_100293104,MS_8876,MS_16318,921.0
S_100293104,MS_8876,MS_28328,262.0
S_100293104,MS_8876,MS_8876,88.0
S_100293104,MS_8876,MS_62695,296.0
S_100293104,MS_8876,MS_5913,791.0
S_100293104,MS_8876,MS_51607,144.0
S_100293104,MS_8876,MS_23106,262.0
S_100293104,MS_8876,MS_61489,13.0
S_100293104,MS_8876,MS_15048,2.0
S_100293104,MS_8876,MS_30262,2.0
S_100293104,MS_71371,MS_47584,2.0
S_100293104,MS_71371,MS_27421,2.0
S_100293104,MS_21568,MS_27421,558.0
S_100293104,MS_21568,MS_41413,602.0
S_100293104,MS_42127,MS_27421,1.0
S_100293104,MS_42127,MS_69781,1.0
S_100293104,MS_54811,MS_27421,8.0
S_100293104,MS_54811,MS_59418,8.0
S_100293104,MS_54811,MS_46708,14.0
S_100293104,MS_44284,MS_59988,2.0
S_100293104,MS_44284,MS_21568,6.0
S_100293104,MS_25723,MS_64754,2.0
S_100293104,MS_25723,MS_27421,2.0
S_100293104,MS_37183,MS_50108,48.0
S_100293104,MS_37183,MS_27421,48.0
S_100293104,MS_37183,MS_28758,14.0
S_100293104,MS_53320,MS_10498,4.0
S_100293104,MS_53320,MS_27421,4.0
S_100293104,MS_17819,MS_29142,15.0
S_100293104,MS_17819,MS_27421,15.0
S_100293104,MS_27861,MS_27421,6.0
