service,caller,callee,weight
S_51794709,MS_7818,MS_52274,4.0
S_51794709,MS_7818,MS_8083,1.0
S_51794709,MS_7818,MS_29024,2.0
S_51794709,MS_7818,MS_68851,2.0
S_51794709,MS_7818,MS_6084,1.0
S_51794709,MS_7818,MS_15528,3.0
S_51794709,MS_29624,MS_29624,6.0
S_51794709,MS_29624,MS_37691,18.0
S_51794709,MS_39301,MS_52727,8.0
S_51794709,MS_39301,MS_55505,8.0
S_51794709,MS_39301,MS_19786,16.0
S_51794709,MS_20725,MS_19630,587.0
S_51794709,MS_20725,MS_43806,631.0
S_51794709,MS_68220,MS_68220,22.0
S_51794709,MS_68220,MS_37691,210.0
S_51794709,MS_52570,MS_58132,5.0
S_51794709,MS_52570,MS_27421,5.0
S_51794709,MS_69250,MS_11363,1.0
S_51794709,MS_8107,MS_5221,5.0
S_51794709,MS_8107,MS_29975,1.0
S_51794709,MS_8107,MS_20662,1.0
S_51794709,MS_29370,MS_29370,3664.0
S_51794709,MS_29370,MS_795,927.0
S_51794709,MS_15819,MS_15819,32072.0
S_51794709,MS_15819,MS_30988,47206.0
S_51794709,MS_15819,MS_37691,873.0
S_51794709,MS_43806,MS_43806,10015.0
S_51794709,MS_43806,MS_2310,2123.0
S_51794709,MS_43806,MS_28737,1337.0
S_51794709,MS_43806,MS_37691,1337.0
S_51794709,MS_43806,MS_8886,4.0
S_51794709,MS_43806,MS_48185,6.0
S_51794709,MS_42200,MS_42200,600772.0
S_51794709,MS_42200,MS_37691,2564.0
S_51794709,MS_2310,MS_19630,618.0
S_51794709,MS_2310,MS_43806,706.0
S_51794709,MS_5867,MS_27421,4.0
S_51794709,MS_5867,MS_46825,11.0
S_51794709,MS_5867,MS_56128,2.0
S_51794709,MS_5867,MS_66820,2.0
S_51794709,MS_30988,MS_27487,5461.0
S_51794709,MS_30988,MS_22081,540.0
S_51794709,MS_30988,MS_53788,2058.0
S_51794709,MS_30988,MS_1634,29.0
S_51794709,MS_29024,MS_6045,2.0
S_51794709,MS_29024,MS_27421,1.0
S_51794709,MS_29024,MS_45190,1.0
S_51794709,MS_1634,MS_1634,20.0
S_51794709,MS_1634,MS_37691,10.0
S_51794709,MS_67767,MS_67767,8728.0
S_51794709,MS_67767,MS_41729,30.0
S_51794709,MS_67767,MS_27421,15.0
S_51794709,MS_68851,MS_27656,16.0
S_51794709,MS_68851,MS_52727,16.0
S_51794709,MS_68851,MS_6045,3.0
S_51794709,MS_1404,MS_1404,3444.0
S_51794709,MS_1404,MS_37691,2376.0
S_51794709,MS_1404,MS_28617,136.0
S_51794709,MS_1404,MS_28737,6.0
S_51794709,MS_19630,MS_19630,9421.0
S_51794709,MS_19630,MS_37691,1207.0
S_51794709,MS_19630,MS_28737,1207.0
S_51794709,MS_19630,MS_20725,1955.0
S_51794709,MS_19630,MS_48185,8.0
S_51794709,MS_19630,MS_8886,4.0
S_51794709,MS_5766,MS_52727,183.0
S_51794709,MS_5766,MS_7818,30.0
S_51794709,MS_5766,MS_42255,32.0
S_51794709,MS_5766,MS_2223,15.0
S_51794709,MS_5766,MS_27421,22.0
S_51794709,MS_5766,MS_5766,40.0
S_51794709,MS_5766,MS_1556,2.0
S_51794709,MS_5766,MS_67443,7.0
S_51794709,MS_3303,MS_58132,4.0
S_51794709,MS_3303,MS_27421,4.0
S_51794709,MS_3891,MS_3891,916.0
S_51794709,MS_3891,MS_37691,7.0
S_51794709,MS_55127,MS_64936,9.0
S_51794709,MS_55127,MS_14616,4.0
S_51794709,MS_2842,MS_28737,286.0
S_51794709,MS_2842,MS_2842,109.0
S_51794709,MS_8083,MS_68851,19.0
S_51794709,MS_8083,MS_3075,5.0
S_51794709,MS_8083,MS_8107,13.0
S_51794709,MS_8083,MS_5867,2.0
S_51794709,MS_8083,MS_65013,5.0
S_51794709,MS_8083,MS_39301,8.0
S_51794709,MS_8083,MS_69250,1.0
S_51794709,MS_8083,MS_27593,2.0
S_51794709,MS_8083,MS_52727,6.0
S_51794709,MS_69708,MS_69708,92594.0
S_51794709,MS_69708,MS_28617,126710.0
S_51794709,MS_27116,MS_14616,5.0
S_51794709,MS_27116,MS_64936,7.0
S_51794709,MS_8886,MS_19630,4.0
S_51794709,MS_8886,MS_27116,6.0
S_51794709,MS_8886,MS_3303,8.0
S_51794709,MS_8886,MS_43806,1.0
S_51794709,MS_8886,MS_55127,10.0
S_51794709,MS_8886,MS_52570,8.0
S_51794709,MS_52740,MS_52740,1056.0
